user_id,age,gender,location,category,preferred_brand,color_preference,size,season,festival,purchase_amount,purchase_frequency,avg_order_value,last_purchase_days,browsing_time,product_views,wishlist_items,discount_used,coupon_usage_rate,price_sensitivity,loyalty_score
1012,37,Female,Bangalore,Dress,Levis,White,M,Spring,Christmas,225.69,9,237.64,3,28,3,2,No,0.34,Low,35.49
1013,28,Female,Hyderabad,Jeans,Uniqlo,Green,S,Spring,Christmas,38.59,1,287.99,63,31,24,0,Yes,0.99,High,95.41
1014,27,Female,Hyderabad,Shoes,Uniqlo,Green,L,Winter,None,27.88,1,215.1,21,17,15,3,Yes,0.37,Low,85.07
1015,57,Female,Bangalore,Dress,Nike,Black,S,Winter,Holi,168.51,8,186.89,23,23,17,7,No,0.76,High,29.46
1016,55,Female,Chennai,Shirt,Levis,Blue,L,Winter,Eid,129.79,3,148.91,9,13,18,2,Yes,0.45,High,0.75
1017,23,Male,Delhi,Shirt,Zara,Green,M,Winter,Diwali,164.64,3,122.03,118,10,19,9,No,0.79,Medium,29.67
1018,25,Female,Delhi,Hoodie,Zara,Beige,XL,Winter,Holi,106.69,6,118.84,83,16,19,1,No,0.77,High,28.13
1019,40,Female,Hyderabad,Jacket,Nike,Green,L,Spring,None,74.36,9,198.18,109,6,12,6,No,0.67,Medium,89.0
1020,43,Male,Mumbai,Jeans,Nike,Blue,M,Summer,Christmas,247.42,9,230.36,55,11,24,3,Yes,0.85,Low,96.71
1021,29,Male,Hyderabad,Hoodie,Nike,Black,M,Summer,Diwali,189.81,1,209.98,110,3,5,5,No,0.94,Low,7.04
1022,43,Male,Hyderabad,Jacket,Zara,Blue,L,Winter,Eid,86.05,2,75.55,116,28,24,4,Yes,0.58,Medium,47.13
1023,30,Female,Delhi,Jacket,Uniqlo,Black,XL,Spring,Holi,125.46,2,158.32,19,15,16,1,No,0.24,Low,54.83
1024,57,Male,Bangalore,Hoodie,Nike,White,M,Summer,NewYear,215.3,5,241.66,62,13,15,9,No,0.4,Medium,9.29
1025,35,Female,Hyderabad,T-shirt,H&M,Black,L,Summer,Holi,43.84,2,153.2,87,17,15,1,No,0.76,Low,37.75
1026,42,Female,Bangalore,Jacket,Nike,White,XL,Summer,Diwali,68.66,4,170.25,91,7,6,8,Yes,0.65,Medium,31.71
1027,50,Male,Bangalore,T-shirt,Adidas,White,XL,Spring,None,44.17,3,235.92,91,28,12,9,Yes,0.18,Medium,53.61
1028,57,Male,Mumbai,Shirt,Nike,Black,M,Winter,Eid,288.06,2,205.15,39,38,2,1,No,0.05,High,66.12
1029,29,Female,Bangalore,Shirt,Zara,Beige,S,Winter,Diwali,268.3,7,134.62,100,13,20,7,Yes,0.68,Low,70.35
1030,53,Male,Delhi,Jacket,Levis,Red,S,Winter,Christmas,268.59,9,270.72,76,17,9,7,No,0.25,High,13.68
1031,21,Female,Chennai,Shirt,Nike,Black,M,Autumn,Eid,256.39,2,65.52,119,15,4,0,No,0.5,Medium,81.29
1032,22,Male,Chennai,Jeans,Levis,Green,XL,Autumn,Holi,240.9,5,298.74,27,36,5,0,No,0.75,High,67.85
1033,54,Male,Kolkata,T-shirt,Adidas,Beige,M,Autumn,Diwali,177.41,6,53.28,46,28,21,3,No,0.56,Medium,88.91
1034,25,Male,Hyderabad,T-shirt,H&M,Beige,L,Spring,Holi,231.95,6,24.19,34,15,8,1,Yes,0.08,Low,44.93
1035,59,Female,Delhi,Jacket,Levis,Green,S,Summer,Holi,32.66,1,269.21,33,11,22,0,No,0.19,Low,89.39
1036,45,Male,Bangalore,Shirt,Uniqlo,Red,L,Summer,Holi,225.08,2,88.59,92,31,10,8,Yes,0.22,Low,86.58
1037,48,Female,Chennai,Dress,Nike,Beige,M,Spring,None,276.7,9,224.32,95,4,7,2,No,0.26,Medium,43.84
1038,26,Female,Delhi,Hoodie,Adidas,White,M,Spring,Holi,185.12,9,247.08,96,35,22,0,No,0.57,High,38.11
1039,46,Female,Chennai,Hoodie,Adidas,Red,XL,Winter,Christmas,137.98,3,260.52,50,34,14,1,No,0.5,Low,93.28
1040,31,Female,Bangalore,T-shirt,Levis,Green,XL,Winter,Christmas,111.55,6,297.65,20,27,5,7,No,0.2,Medium,71.52
1041,57,Male,Chennai,Jacket,H&M,Red,XL,Autumn,Eid,232.12,1,102.33,40,10,16,4,No,0.07,High,92.82
1042,58,Female,Hyderabad,Jacket,Zara,Black,L,Autumn,NewYear,248.62,2,218.87,99,30,15,6,Yes,0.17,Medium,79.7
1043,39,Female,Hyderabad,Jeans,Nike,Red,XL,Spring,Holi,307.42,6,52.31,95,20,5,5,Yes,0.98,Medium,60.93
1044,28,Male,Kolkata,Shoes,Adidas,White,M,Autumn,Holi,132.97,6,133.91,58,29,3,0,No,0.47,Low,11.59
1045,40,Female,Kolkata,Shoes,H&M,Black,XL,Summer,Diwali,274.02,9,257.43,31,29,23,5,Yes,0.87,Medium,29.15
1046,18,Male,Chennai,T-shirt,Uniqlo,Blue,S,Spring,None,205.25,2,122.94,38,23,10,6,Yes,0.85,Medium,96.88
1047,54,Female,Delhi,Hoodie,Adidas,Green,XL,Spring,NewYear,311.34,0,185.51,86,21,5,3,No,0.51,High,31.94
1048,38,Male,Hyderabad,Jeans,H&M,Green,L,Summer,Eid,194.18,2,161.06,45,10,23,7,No,0.71,Low,9.33
1049,43,Female,Delhi,Jeans,Zara,Red,S,Winter,NewYear,190.82,4,200.87,41,12,15,7,No,0.19,Medium,70.76
1050,53,Male,Delhi,Jeans,Zara,Beige,S,Winter,Holi,210.7,6,292.41,9,30,18,6,No,0.69,Medium,73.4
1051,40,Female,Chennai,T-shirt,Adidas,Black,S,Summer,Diwali,267.27,3,35.61,116,33,8,1,Yes,0.27,High,28.55
1052,18,Female,Delhi,Shoes,Adidas,Blue,L,Summer,None,338.35,0,180.71,9,18,21,5,Yes,0.83,Medium,29.77
1053,57,Male,Hyderabad,Hoodie,Levis,Black,M,Autumn,Eid,44.28,5,261.65,63,14,2,5,Yes,0.08,Medium,46.89
1054,32,Male,Bangalore,Jeans,Nike,Green,XL,Spring,NewYear,37.63,1,154.79,79,22,22,6,Yes,0.77,Medium,2.18
1055,38,Male,Kolkata,Hoodie,H&M,Black,S,Autumn,Eid,329.39,2,41.99,77,21,8,5,No,0.1,Medium,78.93
1056,26,Male,Bangalore,Shirt,Adidas,Blue,S,Summer,Holi,194.86,3,176.95,22,1,23,1,No,0.88,Medium,31.71
1057,26,Female,Delhi,Jacket,Nike,Beige,S,Autumn,Eid,222.92,5,112.98,16,15,8,7,No,0.3,High,85.38
1058,27,Female,Bangalore,Jacket,Levis,Red,M,Summer,Diwali,179.2,5,63.38,32,36,4,3,No,0.65,Medium,80.26
1059,43,Male,Hyderabad,Hoodie,Nike,White,M,Autumn,Eid,50.91,6,257.73,66,22,19,8,Yes,0.49,Medium,66.14
1060,58,Female,Hyderabad,Dress,Adidas,Black,L,Autumn,Christmas,273.47,4,166.05,90,32,23,7,Yes,0.37,Medium,32.49
1061,52,Male,Delhi,Dress,Zara,White,M,Winter,Diwali,266.58,6,281.32,14,33,18,2,No,0.65,Medium,51.63
1062,42,Male,Chennai,T-shirt,H&M,Green,XL,Summer,NewYear,122.86,1,245.68,38,39,21,2,Yes,0.95,Low,44.48
1063,43,Female,Bangalore,T-shirt,H&M,Red,L,Autumn,None,121.06,0,214.03,98,23,23,7,Yes,0.04,Low,33.89
1064,28,Female,Chennai,Jacket,Zara,Red,L,Spring,None,296.49,9,21.41,8,2,1,1,No,0.92,Low,84.81
1065,55,Female,Chennai,Shirt,Adidas,Black,XL,Autumn,Holi,43.88,7,139.79,100,2,20,8,Yes,0.61,Low,48.35
1066,19,Female,Mumbai,Shoes,H&M,Beige,XL,Autumn,Holi,310.76,0,75.3,21,38,15,3,No,0.81,High,83.27
1067,24,Female,Delhi,Shoes,Adidas,Red,XL,Spring,Christmas,104.7,1,275.02,56,29,18,5,Yes,0.38,Low,10.52
1068,35,Female,Kolkata,T-shirt,Levis,Black,L,Summer,NewYear,215.68,9,68.88,46,3,22,2,Yes,0.47,High,14.1
1069,44,Female,Hyderabad,Shirt,Adidas,Black,L,Winter,None,328.88,5,100.1,43,39,12,2,No,0.87,Low,97.73
1070,51,Male,Hyderabad,T-shirt,Nike,White,L,Winter,None,243.78,0,164.71,92,7,1,2,No,0.41,High,58.78
1071,44,Male,Delhi,Shoes,Zara,Red,XL,Winter,None,156.76,9,93.74,46,36,7,9,No,0.53,Low,50.98
1072,34,Male,Kolkata,Hoodie,Adidas,Black,XL,Spring,None,247.55,2,78.76,108,29,19,1,Yes,0.02,Medium,52.32
1073,41,Male,Hyderabad,T-shirt,Levis,White,S,Autumn,Eid,133.51,6,187.75,48,37,1,7,No,0.16,Low,21.53
1074,42,Male,Delhi,Jeans,Uniqlo,Blue,M,Summer,NewYear,111.5,7,44.9,70,36,24,8,Yes,0.64,Low,71.87
1075,24,Female,Hyderabad,Hoodie,Zara,White,S,Autumn,Diwali,348.91,3,36.29,84,23,7,7,No,0.72,Low,8.48
1076,23,Male,Chennai,T-shirt,H&M,White,XL,Winter,Diwali,267.76,2,124.23,31,16,2,9,Yes,0.58,Medium,57.33
1077,41,Male,Bangalore,Jacket,Nike,Black,L,Autumn,Christmas,232.76,0,221.79,33,31,7,2,No,0.14,High,57.08
1078,50,Male,Bangalore,T-shirt,H&M,Green,XL,Spring,Eid,137.25,8,175.35,44,34,19,6,No,0.45,High,91.42
1079,46,Male,Hyderabad,Jacket,Levis,Green,M,Spring,None,36.22,9,138.41,71,1,13,9,Yes,0.36,Medium,52.62
1080,39,Male,Mumbai,Shirt,Levis,Beige,S,Summer,None,30.25,5,178.41,8,18,24,1,Yes,0.5,Low,13.71
1081,43,Male,Kolkata,Shoes,H&M,Green,S,Summer,Holi,202.88,5,122.33,73,15,5,3,No,0.87,Low,57.28
1082,45,Male,Kolkata,Hoodie,Zara,White,L,Winter,Holi,271.47,8,282.12,2,17,23,5,Yes,0.78,Low,9.13
1083,38,Female,Kolkata,Hoodie,H&M,Beige,S,Summer,Christmas,197.34,0,35.37,17,10,19,4,No,0.08,High,20.38
1084,24,Female,Chennai,Dress,Adidas,Black,S,Autumn,None,297.46,5,208.55,52,20,1,8,Yes,0.89,High,3.11
1085,34,Male,Kolkata,Dress,H&M,Red,XL,Spring,Christmas,31.03,4,269.56,45,6,1,9,Yes,0.47,Medium,51.33
1086,37,Female,Bangalore,Shoes,Nike,White,S,Spring,Eid,141.03,5,245.09,37,8,18,3,No,0.74,Medium,8.45
1087,58,Female,Chennai,Dress,Nike,White,S,Spring,Diwali,98.23,7,71.53,42,34,24,4,No,0.14,High,46.94
1088,37,Female,Delhi,Hoodie,Uniqlo,Beige,S,Summer,None,167.6,4,102.86,44,32,1,3,Yes,0.67,Low,93.29
1089,39,Female,Kolkata,T-shirt,Nike,Black,L,Spring,NewYear,43.88,1,220.77,81,4,5,7,Yes,0.24,Low,71.98
1090,45,Male,Kolkata,Shirt,H&M,Blue,L,Spring,Eid,334.86,1,43.6,117,39,9,7,Yes,0.44,Low,7.74
1091,57,Female,Delhi,Shirt,Nike,White,XL,Spring,None,93.67,9,247.32,38,20,12,2,Yes,0.02,Low,22.42
1092,24,Female,Kolkata,Shoes,Zara,Blue,S,Winter,NewYear,324.36,4,221.29,99,24,9,0,No,0.15,Medium,67.37
1093,18,Female,Delhi,Dress,Nike,Blue,L,Winter,Holi,160.54,2,224.29,111,24,18,5,No,0.09,Medium,89.47
1094,49,Male,Chennai,T-shirt,Adidas,Green,L,Summer,Christmas,345.22,9,48.07,103,26,23,1,Yes,0.24,High,3.29
1095,30,Male,Bangalore,Shirt,Zara,Black,XL,Spring,Holi,202.84,2,220.97,94,25,11,1,No,0.1,Medium,81.25
1096,47,Male,Delhi,Shirt,Uniqlo,Blue,M,Summer,Diwali,327.17,7,210.35,6,36,1,2,Yes,0.69,Low,56.18
1097,40,Male,Mumbai,Jeans,Adidas,Black,S,Spring,Holi,21.77,6,252.66,68,7,19,7,Yes,0.03,High,54.61
1098,36,Male,Delhi,Jeans,H&M,Green,L,Spring,None,266.92,0,31.65,51,10,22,2,Yes,0.62,Medium,95.78
1099,49,Male,Kolkata,Hoodie,H&M,Black,XL,Spring,NewYear,318.01,4,26.47,101,12,10,6,No,0.14,Medium,74.76
1100,47,Male,Chennai,Shirt,H&M,White,XL,Summer,Holi,66.11,8,124.44,35,1,2,9,Yes,0.95,Medium,85.01
1101,46,Female,Hyderabad,Shoes,Adidas,Blue,XL,Summer,None,51.72,3,61.66,58,25,7,9,No,0.93,Medium,35.4
1102,46,Female,Chennai,Jacket,Adidas,Black,L,Spring,Diwali,160.11,0,176.35,57,16,20,8,No,0.23,Medium,55.44
1103,47,Female,Hyderabad,Jacket,Adidas,Red,S,Autumn,NewYear,328.11,7,276.86,73,5,2,7,Yes,0.61,Low,61.54
1104,33,Male,Delhi,T-shirt,Zara,Black,M,Summer,Holi,198.99,4,129.61,6,19,19,0,No,0.03,Low,32.16
1105,57,Male,Bangalore,Shirt,Levis,Blue,S,Winter,Christmas,194.06,1,256.59,13,4,6,6,Yes,0.93,Low,57.02
1106,36,Male,Mumbai,Shirt,Zara,Green,XL,Summer,Christmas,66.57,0,20.07,59,6,10,6,Yes,0.52,Medium,23.67
1107,35,Male,Chennai,Hoodie,H&M,Green,XL,Spring,NewYear,20.26,2,67.18,86,26,9,7,No,0.04,High,14.34
1108,18,Male,Kolkata,Shirt,Levis,Blue,M,Autumn,Christmas,287.35,8,28.52,92,39,8,9,Yes,0.34,Low,37.4
1109,31,Female,Hyderabad,Shoes,Nike,White,S,Spring,Holi,48.9,0,111.88,30,39,11,4,No,0.08,Low,73.93
1110,19,Female,Kolkata,Jeans,H&M,White,XL,Winter,Holi,229.17,3,274.29,116,9,9,9,No,0.39,Medium,91.62
1111,45,Male,Bangalore,Shirt,Uniqlo,Green,XL,Summer,NewYear,321.82,7,47.15,100,14,20,8,No,0.67,High,45.77
1112,47,Male,Hyderabad,Shirt,Zara,Green,S,Summer,Holi,88.86,7,189.79,2,9,20,8,Yes,0.47,Low,64.28
1113,55,Male,Chennai,Hoodie,Adidas,Blue,XL,Spring,None,239.54,9,146.42,58,15,9,7,No,0.38,Low,10.3
1114,21,Male,Delhi,Dress,Zara,White,S,Spring,Diwali,45.97,7,282.77,36,37,8,5,Yes,0.12,High,90.45
1115,18,Female,Kolkata,Hoodie,Adidas,Green,XL,Winter,Christmas,219.24,9,54.31,72,20,15,5,Yes,0.24,Medium,56.86
1116,25,Male,Bangalore,Hoodie,Levis,White,S,Autumn,None,74.1,7,79.37,45,8,2,0,No,0.1,High,78.03
1117,46,Male,Chennai,Shoes,Uniqlo,Green,M,Winter,NewYear,262.86,3,28.27,106,32,24,5,No,0.81,Medium,79.44
1118,56,Male,Chennai,T-shirt,Levis,Black,XL,Autumn,Christmas,119.41,7,141.5,114,21,1,3,Yes,0.14,Low,25.65
1119,20,Male,Chennai,Shirt,Uniqlo,Red,M,Summer,None,172.92,8,97.79,9,19,9,3,No,0.6,High,52.92
1120,49,Female,Chennai,Hoodie,Zara,Beige,XL,Autumn,Holi,217.81,6,263.57,65,29,9,1,No,0.34,High,96.05
1121,27,Male,Hyderabad,Hoodie,Adidas,Black,XL,Autumn,NewYear,76.52,1,189.38,77,31,13,3,No,0.23,Low,8.96
1122,27,Male,Chennai,Dress,Levis,Beige,L,Summer,NewYear,264.74,8,191.95,50,6,8,4,Yes,0.64,Low,68.3
1123,36,Female,Kolkata,Hoodie,Uniqlo,Green,S,Summer,Christmas,119.87,7,168.93,79,4,21,4,No,0.46,Medium,96.23
1124,51,Female,Bangalore,Jacket,H&M,Red,M,Summer,Holi,238.58,4,45.72,32,29,5,4,Yes,0.4,Low,30.06
1125,50,Female,Hyderabad,T-shirt,H&M,Red,M,Winter,Christmas,72.23,2,144.61,98,3,3,3,Yes,0.59,Low,86.14
1126,40,Male,Chennai,Shirt,Levis,Green,M,Summer,Eid,247.08,6,299.86,43,1,21,0,No,0.49,High,93.37
1127,45,Male,Mumbai,Shirt,Adidas,Green,S,Spring,None,62.3,1,253.86,95,15,4,9,No,0.3,Medium,74.71
1128,49,Female,Mumbai,Dress,Levis,White,L,Summer,Eid,160.37,2,270.17,78,21,17,7,Yes,0.56,Low,23.13
1129,24,Female,Bangalore,Shoes,Zara,Green,M,Summer,None,101.58,8,250.5,54,31,16,2,Yes,0.67,High,33.4
1130,46,Female,Delhi,Shirt,Uniqlo,Blue,S,Summer,Diwali,266.96,3,48.85,47,7,16,1,No,0.03,Low,3.58
1131,25,Female,Delhi,Jacket,Zara,Green,XL,Autumn,NewYear,106.47,3,83.69,14,17,20,8,Yes,0.47,Low,83.15
1132,18,Female,Hyderabad,Shirt,H&M,Blue,M,Winter,Christmas,310.97,2,20.87,48,19,3,6,No,0.06,Low,84.96
1133,20,Female,Hyderabad,Jacket,Uniqlo,Green,M,Summer,Diwali,314.3,4,104.98,55,39,6,8,Yes,0.19,Low,63.27
1134,41,Male,Hyderabad,T-shirt,Levis,White,L,Winter,Diwali,84.83,2,50.41,29,3,1,1,No,0.56,Medium,35.25
1135,40,Male,Delhi,T-shirt,Zara,Blue,M,Spring,NewYear,222.57,8,152.38,47,30,21,8,Yes,0.87,High,7.68
1136,25,Male,Mumbai,Jeans,Nike,Black,M,Spring,NewYear,48.95,2,209.6,63,35,16,9,No,0.88,High,75.31
1137,54,Female,Delhi,Jeans,Adidas,Blue,XL,Summer,None,149.21,1,264.86,19,29,15,8,No,0.07,Low,72.65
1138,20,Female,Kolkata,Jacket,Adidas,White,S,Spring,Eid,255.4,4,229.78,91,14,7,8,Yes,0.42,High,91.26
1139,50,Female,Chennai,Shoes,Nike,Beige,S,Winter,Holi,237.61,5,282.8,9,35,2,9,No,0.58,Low,73.05
1140,45,Female,Hyderabad,Shirt,H&M,Blue,L,Autumn,None,226.15,0,35.09,101,28,10,9,Yes,0.15,High,82.87
1141,25,Female,Mumbai,Hoodie,Uniqlo,Green,XL,Summer,Holi,113.24,5,23.41,37,30,15,3,Yes,0.77,Medium,74.6
1142,51,Female,Bangalore,Shirt,Adidas,Green,S,Spring,Diwali,144.75,9,205.17,107,26,6,9,Yes,0.74,Medium,63.07
1143,52,Male,Bangalore,Jeans,Nike,Beige,XL,Winter,Holi,53.97,2,101.02,92,7,2,2,Yes,0.9,High,42.7
1144,49,Male,Chennai,Hoodie,Levis,White,S,Winter,Eid,257.28,3,90.98,52,39,24,5,No,0.01,Low,90.21
1145,41,Female,Mumbai,Jacket,Nike,Red,XL,Spring,None,186.28,5,112.65,57,31,24,2,Yes,0.22,Low,65.1
1146,31,Male,Delhi,Hoodie,H&M,Green,L,Winter,NewYear,253.89,7,95.54,88,5,17,8,Yes,0.83,Low,39.84
1147,49,Female,Delhi,Shirt,H&M,Black,M,Winter,Eid,102.15,8,163.2,28,35,1,2,Yes,0.67,Low,8.35
1148,33,Male,Kolkata,Shirt,Zara,White,L,Summer,Eid,127.06,5,143.24,36,14,1,1,No,0.89,Medium,29.07
1149,21,Female,Kolkata,Shoes,Adidas,Blue,S,Winter,None,130.29,6,163.48,116,36,4,7,Yes,0.06,Low,54.37
1150,54,Female,Delhi,Dress,Zara,Blue,L,Spring,NewYear,28.49,4,208.36,64,27,20,5,No,0.6,Low,27.56
1151,38,Male,Bangalore,Hoodie,Nike,Black,M,Summer,Eid,132.55,8,128.4,18,24,16,7,No,0.57,Low,22.12
1152,31,Male,Hyderabad,Jeans,Uniqlo,Green,L,Spring,NewYear,285.09,3,90.37,89,29,8,6,Yes,0.04,Low,52.74
1153,48,Female,Bangalore,Jeans,Uniqlo,White,S,Autumn,Christmas,316.11,9,66.54,35,22,1,2,No,0.51,Medium,16.98
1154,35,Female,Kolkata,Dress,H&M,Black,S,Spring,Christmas,191.01,5,117.85,68,8,19,7,Yes,0.61,High,80.04
1155,24,Male,Chennai,Shirt,Uniqlo,Green,L,Spring,Christmas,170.32,4,227.71,78,15,11,9,No,0.19,High,48.44
1156,27,Male,Delhi,Shoes,Uniqlo,White,M,Summer,Holi,30.17,0,231.88,39,5,17,0,No,0.27,Low,57.39
1157,24,Female,Kolkata,Shoes,Uniqlo,Blue,L,Winter,Eid,310.14,4,206.73,90,4,10,0,Yes,0.64,Low,14.74
1158,50,Male,Kolkata,Jeans,Nike,White,M,Spring,None,24.29,4,85.53,8,11,12,9,No,0.47,High,32.46
1159,40,Female,Hyderabad,Shoes,Uniqlo,Beige,XL,Summer,None,331.77,8,184.66,88,18,9,7,Yes,0.86,Medium,41.01
1160,38,Female,Delhi,T-shirt,Levis,Red,M,Autumn,Holi,181.44,0,179.79,80,30,7,8,No,0.34,Medium,80.82
1161,36,Female,Hyderabad,Dress,Uniqlo,White,XL,Summer,None,132.84,4,155.59,84,15,12,9,Yes,0.27,Medium,77.02
1162,36,Female,Delhi,Shirt,Uniqlo,Red,L,Summer,Christmas,324.99,6,173.99,15,6,15,5,Yes,0.98,Medium,22.3
1163,53,Male,Hyderabad,T-shirt,Zara,White,M,Winter,Eid,28.05,5,157.7,7,16,8,4,Yes,0.91,Medium,61.62
1164,46,Male,Bangalore,Dress,Nike,Red,XL,Spring,None,211.87,5,178.33,17,9,17,1,Yes,0.03,Medium,24.35
1165,35,Male,Chennai,Jacket,H&M,Beige,XL,Autumn,None,201.15,6,220.34,86,34,5,8,No,0.77,Medium,98.82
1166,19,Male,Chennai,Hoodie,Zara,Blue,XL,Summer,Diwali,92.38,5,50.7,86,27,14,5,Yes,0.11,Medium,95.21
1167,18,Male,Delhi,Jeans,Adidas,Green,S,Spring,Diwali,161.53,4,229.9,118,13,2,7,Yes,0.03,Medium,56.33
1168,22,Male,Mumbai,Shoes,Nike,Red,L,Spring,Diwali,235.25,9,58.05,64,36,16,8,Yes,0.27,Low,69.89
1169,37,Male,Kolkata,Jacket,Levis,Beige,XL,Summer,Eid,259.95,4,38.66,12,27,17,8,Yes,0.27,Medium,80.14
1170,28,Female,Kolkata,Shoes,Nike,Red,M,Spring,Christmas,20.24,8,293.3,82,9,3,7,No,0.82,Low,72.1
1171,59,Male,Delhi,T-shirt,Adidas,Blue,XL,Summer,NewYear,329.16,7,287.96,56,5,23,9,Yes,0.71,High,69.98
1172,19,Male,Hyderabad,Shirt,Adidas,Red,S,Summer,Christmas,74.29,9,36.92,46,22,1,7,No,0.98,Low,95.86
1173,20,Female,Mumbai,Shirt,Adidas,Beige,L,Summer,Christmas,97.08,3,144.11,47,31,18,2,Yes,0.71,High,59.65
1174,40,Male,Bangalore,Shirt,H&M,Beige,S,Autumn,Eid,106.95,3,72.15,79,3,18,2,Yes,0.42,Low,63.63
1175,29,Male,Hyderabad,Shoes,Uniqlo,Black,S,Summer,Eid,32.48,9,155.9,101,30,4,1,Yes,0.7,High,84.93
1176,37,Female,Hyderabad,Jacket,Nike,Blue,S,Winter,Diwali,60.61,4,252.45,16,21,15,0,Yes,1.0,Low,66.99
1177,22,Male,Delhi,Shirt,Uniqlo,Black,M,Spring,None,345.5,2,286.17,69,35,19,3,Yes,0.71,Low,73.29
1178,54,Male,Delhi,Jacket,Uniqlo,Blue,L,Autumn,Holi,124.02,7,197.59,2,6,19,1,Yes,0.76,High,23.42
1179,55,Male,Kolkata,Shoes,Levis,Red,L,Spring,Holi,58.05,6,119.09,116,28,10,1,No,0.94,Medium,37.13
1180,47,Female,Delhi,T-shirt,Adidas,Beige,M,Autumn,NewYear,55.31,4,188.93,92,32,5,4,No,0.11,Medium,14.73
1181,26,Male,Delhi,Jacket,H&M,Black,L,Winter,None,257.42,9,107.36,105,37,19,3,Yes,0.7,Medium,50.58
1182,51,Male,Delhi,T-shirt,Levis,Red,S,Autumn,NewYear,302.01,2,274.75,54,25,11,0,Yes,0.85,Medium,45.57
1183,52,Female,Kolkata,Shoes,Zara,Beige,L,Autumn,Diwali,104.79,4,263.71,27,32,7,8,Yes,0.95,Medium,99.72
1184,39,Male,Bangalore,Shoes,H&M,Blue,M,Autumn,NewYear,26.9,2,176.3,31,35,5,3,No,0.21,Low,61.12
1185,41,Female,Bangalore,Jeans,Uniqlo,Beige,S,Spring,None,93.62,9,110.94,41,22,20,4,Yes,0.5,Medium,78.64
1186,34,Female,Delhi,Shoes,H&M,Red,M,Summer,None,38.65,4,102.15,36,24,12,6,No,0.68,Low,33.4
1187,27,Male,Kolkata,Shoes,Adidas,Black,XL,Spring,Holi,54.12,0,29.36,47,39,19,1,No,0.25,High,83.15
1188,47,Female,Bangalore,Dress,Zara,Black,S,Summer,Diwali,162.4,5,248.43,43,30,15,7,No,0.6,Medium,61.51
1189,40,Female,Hyderabad,Shirt,Adidas,Beige,S,Spring,Eid,95.87,9,146.11,65,32,12,1,No,0.26,Medium,69.7
1190,49,Male,Bangalore,Jeans,Zara,Red,L,Winter,NewYear,190.26,3,111.04,50,31,4,9,No,0.33,Medium,29.44
1191,34,Female,Bangalore,Hoodie,Levis,White,S,Winter,Holi,103.65,3,151.91,93,23,12,4,Yes,0.44,Medium,54.86
1192,34,Female,Kolkata,Jeans,Uniqlo,Blue,M,Autumn,NewYear,330.38,7,249.25,1,33,18,1,No,0.53,Low,63.4
1193,31,Male,Hyderabad,Jeans,Zara,Blue,L,Winter,NewYear,318.96,1,54.89,72,25,17,1,No,0.45,Low,58.91
1194,26,Male,Kolkata,Hoodie,Zara,Red,XL,Autumn,Eid,207.05,3,260.14,57,36,19,3,Yes,0.49,Low,91.52
1195,57,Male,Delhi,Dress,Zara,White,M,Summer,Diwali,136.96,1,271.3,16,24,16,3,Yes,0.3,High,89.83
1196,19,Female,Chennai,T-shirt,H&M,Black,XL,Winter,None,145.78,0,285.08,28,31,11,7,No,0.16,Low,97.1
1197,42,Male,Bangalore,Shoes,Levis,Green,XL,Summer,Christmas,155.91,9,131.3,86,39,2,5,Yes,0.05,Medium,66.74
1198,56,Female,Chennai,Shirt,H&M,Green,XL,Spring,NewYear,260.1,2,80.8,82,13,16,9,Yes,0.2,High,97.19
1199,26,Female,Kolkata,Jacket,Uniqlo,Red,S,Summer,Christmas,169.04,7,124.62,22,10,1,7,Yes,0.58,High,83.25
1200,39,Female,Kolkata,Hoodie,Zara,White,M,Spring,Diwali,302.72,5,113.22,41,23,17,6,No,0.79,Medium,27.08
